Job ID,Megha Job Completion Time,Sparrow Job Completion Time,Ideal Job Completion Time
105,300311.4015000001,300311.40150000004,300311.4
106,300316.2015000001,300316.2015,300316.2
107,296281.80150000006,296281.8015,296281.8
108,295267.4015000001,295267.40150000004,295267.4
109,296273.80150000006,308946.6025,296273.8
110,294854.4015000001,294854.40150000004,294854.4
111,296697.2015000001,296697.2015,296697.2
112,294753.60150000005,294753.6015,294753.6
113,294772.80150000006,294772.8015,294772.8
114,296600.2015000001,296600.2015,296600.2
115,296621.80150000006,296621.8015,296621.8
116,320313.2015000001,320313.2015,320313.2
117,312437.2115000001,312437.21150000003,312437.21
118,294805.60150000005,294805.6015,294805.6
119,294774.2015000001,294774.2015,294774.2
120,294668.80150000006,294668.8015,294668.8
121,294817.2015000001,294817.2015,294817.2
122,294731.80150000006,294731.8015,294731.8
123,295797.4015000001,295797.40150000004,295797.4
124,295760.2015000001,295760.2015,295760.2
125,295758.60150000005,295758.6015,295758.6
126,295804.61150000006,295804.6115,295804.61
127,295495.2015000001,295495.2015,295495.2
128,297312.80150000006,297312.8015,297312.8
129,295045.81150000007,295045.8115,295045.81
130,297349.8215000001,297349.8215,297349.82
131,294790.2015000001,294790.2015,294790.2
132,294621.60150000005,294621.6015,294621.6
133,294639.61150000006,294639.6115,294639.61
134,294550.4015000001,294550.40150000004,294550.4
135,294798.0015000001,294798.0015,294798.0
136,295397.0115000001,295397.0115,295397.01
137,295367.0215000001,295367.02150000003,295367.02
138,294450.2015000001,294450.2015,294450.2
139,294712.2015000001,294712.2015,294712.2
140,294707.80150000006,294707.8015,294707.8
141,294617.81150000007,294617.8115,294617.81
142,294762.8215000001,294762.8215,294762.82
143,294629.4015000001,294629.40150000004,294629.4
144,294628.4115000001,294628.41150000005,294628.41000000003
145,294760.4215000001,294760.42150000005,294760.42000000004
146,294567.4315000001,294567.43150000006,294567.43000000005
147,294705.44150000013,294705.4415000001,294705.44000000006
148,294476.4015000001,294476.40150000004,294476.4
149,294491.4115000001,294491.41150000005,294491.41000000003
150,303845.4215000001,303845.42150000005,303845.42000000004
151,294466.4315000001,294466.43150000006,294466.43000000005
152,294459.44150000013,297521.2025,294459.44000000006
153,294448.60150000005,294448.6015,294448.6
154,295485.0015000001,295485.0015,295485.0
155,295163.0115000001,295163.0115,295163.01
156,295317.0215000001,295317.02150000003,295317.02
157,295184.0315000001,295184.03150000004,295184.03
158,294699.0415000001,294699.04150000005,294699.04000000004
159,294713.4015000001,294713.40150000004,294713.4
160,294463.0015000001,294463.0015,294463.0
161,295036.60150000005,295036.6015,295036.6
162,294460.60150000005,294460.6015,294460.6
163,303782.60150000005,303782.6015,303782.6
164,294469.4015000001,294469.40150000004,294469.4
165,295249.2015000001,295249.2015,295249.2
166,295411.2115000001,295411.21150000003,295411.21
167,295246.60150000005,295246.6015,295246.6
168,294458.2015000001,294458.2015,294458.2
169,294471.4015000001,294635.6145,294471.4
170,295380.80150000006,295380.8015,295380.8
171,294819.81150000007,294819.8115,294819.81
172,294557.8215000001,294557.8215,294557.82
173,294843.2015000001,294843.2015,294843.2
174,294588.80150000006,295496.6125,294588.8
175,294628.81150000007,294628.8115,294628.81
176,294474.0015000001,294474.0015,294474.0
177,294817.0115000001,294817.0115,294817.01
178,294815.4015000001,294815.40150000004,294815.4
179,295033.0015000001,296145.4025,295033.0
180,295047.4015000001,295047.40150000004,295047.4
181,295449.60150000005,295449.6015,295449.6
182,294565.61150000006,294736.6125,294565.61
183,294545.62150000007,294545.6215,294545.62
184,295447.0015000001,295447.0015,295447.0
185,294593.0115000001,294593.0115,294593.01
186,294482.2015000001,294482.2015,294482.2
187,294485.2015000001,294485.2015,294485.2
188,294852.0015000001,295256.4025,294852.0
189,294843.60150000005,294843.6015,294843.6
190,294846.2015000001,294846.2015,294846.2
191,296504.80150000006,296504.8015,296504.8
192,296501.2015000001,296503.4025,296501.2
193,294859.60150000005,294859.6015,294859.6
194,295424.4015000001,295424.40150000004,295424.4
195,294504.4015000001,294504.40150000004,294504.4
196,294573.4115000001,295169.8035,294573.41000000003
197,294525.0015000001,294525.0015,294525.0
198,294558.60150000005,297524.6135,294558.6
199,294553.61150000006,294553.6115,294553.61
200,295237.62150000007,295237.6215,295237.62
201,294521.80150000006,294521.8015,294521.8
202,294531.4015000001,294531.40150000004,294531.4
203,294513.80150000006,294513.8015,294513.8
204,294683.0015000001,294683.0015,294683.0
205,294607.0115000001,294607.0115,294607.01
206,294632.60150000005,294632.6015,294632.6
207,294825.4015000001,294825.40150000004,294825.4
208,294621.4115000001,294621.41150000005,294621.41000000003
209,294556.4215000001,294556.42150000005,294556.42000000004
210,295125.2015000001,295125.2015,295125.2
211,295353.2115000001,295353.21150000003,295353.21
212,296419.2215000001,296419.22150000004,296419.22000000003
213,296079.2315000001,296079.23150000005,296079.23000000004
214,294744.60150000005,294826.4025,294744.6
215,294784.0015000001,294784.0015,294784.0
216,294711.4015000001,295086.2125,294711.4
217,294733.60150000005,294733.6015,294733.6
218,294584.2015000001,294584.2015,294584.2
219,294556.2115000001,294556.21150000003,294556.21
220,294534.60150000005,294534.6015,294534.6
221,294900.60150000005,294900.6015,294900.6
222,294639.80150000006,294639.8015,294639.8
223,294680.81150000007,295556.6125,294680.81
224,294580.8215000001,295349.6125,294580.82
225,294537.0015000001,294537.0015,294537.0
226,294548.0015000001,294548.0015,294548.0
227,294894.80150000006,294894.8015,294894.8
228,294532.81150000007,294532.8115,294532.81
229,294701.4015000001,294701.40150000004,294701.4
230,296284.80150000006,297264.8045,296284.8
231,294999.81150000007,295709.6135,294999.81
232,295948.8215000001,295948.8215,295948.82
233,295215.8315000001,296050.6125,295215.83
234,296308.60150000005,296348.4025,296308.6
235,295022.61150000006,295144.0025,295022.61
236,295956.62150000007,296111.0025,295956.62
237,295227.6315000001,295550.6125,295227.63
238,295364.4015000001,295364.40150000004,295364.4
239,294783.0015000001,295610.6025,294783.0
240,294836.0015000001,294836.0015,294836.0
241,294802.4015000001,294802.40150000004,294802.4
242,295303.0015000001,295579.6125,295303.0
243,295060.0115000001,295168.2035,295060.01
244,295285.2015000001,295285.2015,295285.2
245,294768.4015000001,294768.40150000004,294768.4
246,294764.4115000001,295291.4055,294764.41000000003
247,294836.60150000005,294836.6015,294836.6
248,295277.0015000001,295594.6125,295277.0
249,294643.80150000006,295263.4035,294643.8
250,294776.0015000001,295080.6145,294776.0
251,294777.0115000001,295471.6025,294777.01
252,294558.60150000005,294945.6135,294558.6
253,294586.4015000001,294586.40150000004,294586.4
254,294935.4115000001,296732.6045,294935.41000000003
255,296058.0015000001,296058.0015,296058.0
256,296075.4015000001,296349.6125,296075.4
257,294736.80150000006,294736.8015,294736.8
258,294558.81150000007,294970.6145,294558.81
259,295364.8215000001,295364.8215,295364.82
260,294696.8315000001,295640.6125,294696.83
261,294708.80150000006,295275.6125,294708.8
262,294823.2015000001,294823.2015,294823.2
263,294560.4015000001,294560.40150000004,294560.4
264,294799.4115000001,295322.6035,294799.41000000003
265,294558.60150000005,294558.6015,294558.6
266,294689.61150000006,294689.6115,294689.61
267,294707.80150000006,294744.6025,294707.8
268,294704.2015000001,294704.2015,294704.2
269,294576.2015000001,294576.2015,294576.2
270,294596.0015000001,295173.6125,294596.0
271,294941.4015000001,294941.40150000004,294941.4
272,294589.0015000001,294606.6125,294589.0
273,294669.80150000006,295472.6125,294669.8
274,294802.0015000001,295398.6135,294802.0
275,294715.0115000001,294715.0115,294715.01
276,294610.0215000001,294610.02150000003,294610.02
277,294893.0315000001,294893.03150000004,294893.03
278,294892.2015000001,295411.6325,294892.2
279,294783.2115000001,295254.6325,294783.21
280,294624.4015000001,297724.2035,294624.4
281,294712.60150000005,294712.6015,294712.6
282,294589.2015000001,295161.4025,294589.2
283,294701.2015000001,294701.2015,294701.2
284,294700.4015000001,294700.40150000004,294700.4
285,294878.4015000001,294878.40150000004,294878.4
286,295208.4115000001,295208.41150000005,295208.41000000003
287,294641.4215000001,294641.42150000005,294641.42000000004
288,294712.4315000001,294792.6125,294712.43000000005
289,295205.80150000006,295602.4045,295205.8
290,294642.0015000001,294642.0015,294642.0
291,294635.4015000001,304309.2035,294635.4
292,294613.0015000001,294613.0015,294613.0
293,294613.0015000001,295317.6135,294613.0
294,294603.60150000005,294603.6015,294603.6
295,294616.4015000001,295232.4035,294616.4
296,294894.4115000001,294894.41150000005,294894.41000000003
297,295967.4215000001,295967.42150000005,295967.42000000004
298,295037.4315000001,295841.8025,295037.43000000005
299,294763.44150000013,294995.0025,294763.44000000006
300,294723.45150000014,294723.4515000001,294723.45000000007
301,294780.0015000001,295152.6125,294780.0
302,295039.60150000005,295039.6015,295039.6
303,295284.0015000001,295392.0035,295284.0
304,294700.2015000001,294700.2015,294700.2
305,294688.60150000005,294688.6015,294688.6
306,294625.0015000001,294625.0015,294625.0
307,294745.2015000001,294745.2015,294745.2
308,294991.4015000001,294991.40150000004,294991.4
309,294990.2015000001,294990.2015,294990.2
310,294987.60150000005,295401.0025,294987.6
311,294657.4015000001,294657.40150000004,294657.4
312,294621.4115000001,294621.41150000005,294621.41000000003
313,295163.60150000005,295531.0025,295163.6
314,294980.61150000006,294980.6115,294980.61
315,294706.0015000001,295098.4025,294706.0
316,294650.0015000001,294650.0015,294650.0
317,294647.4015000001,294770.0025,294647.4
318,294646.60150000005,294646.6015,294646.6
319,294638.80150000006,294731.0125,294638.8
320,294629.81150000007,294629.8115,294629.81
321,294840.8215000001,294840.8215,294840.82
322,294920.8315000001,295722.6025,294920.83
323,294647.8415000001,294647.84150000004,294647.84
324,294740.8515000001,294740.85150000005,294740.85000000003
325,294642.8615000001,294754.0025,294642.86000000004
326,295611.8715000001,295611.87150000007,295611.87000000005
327,295779.88150000013,296046.2045,295779.88000000006
328,295213.2015000001,295382.0125,295213.2
329,294641.2115000001,295013.2145,294641.21
330,295171.80150000006,295423.8025,295171.8
331,294669.80150000006,294669.8015,294669.8
332,294634.0015000001,294634.0015,294634.0
333,294664.2015000001,294678.6125,294664.2
334,294813.2115000001,294813.21150000003,294813.21
335,294728.2215000001,294728.22150000004,294728.22000000003
336,294661.2315000001,294852.0025,294661.23000000004
337,294710.2415000001,295103.0035,294710.24000000005
338,294636.0015000001,295456.61649999995,294636.0
339,294833.0115000001,295506.6235,294833.01
340,294879.60150000005,294879.6015,294879.6
341,294878.2015000001,295093.6125,294878.2
342,294998.4015000001,294998.40150000004,294998.4
343,295010.4115000001,295010.41150000005,295010.41000000003
344,295507.4215000001,295507.42150000005,295507.42000000004
345,295505.80150000006,295968.6325,295505.8
346,294645.81150000007,294645.8115,294645.81
347,294658.80150000006,294658.8015,294658.8
348,294763.4015000001,295523.6025,294763.4
349,295532.4115000001,295532.41150000005,295532.41000000003
350,294760.80150000006,295173.2045,294760.8
351,294736.81150000007,295455.8035,294736.81
352,295529.8215000001,295916.6145,295529.82
353,294753.4015000001,294753.40150000004,294753.4
354,294738.0015000001,294942.0025,294738.0
355,294650.60150000005,294650.6015,294650.6
356,294937.61150000006,295196.6125,294937.61
357,294776.62150000007,294987.6125,294776.62
358,294953.6315000001,295018.44350000005,294953.63
359,294937.0015000001,295138.6125,294937.0
360,294722.0015000001,294722.0015,294722.0
361,294921.2015000001,294921.2015,294921.2
362,294662.2115000001,295394.6025,294662.21
363,294709.2215000001,294709.22150000004,294709.22000000003
364,296270.2315000001,296270.23150000005,296270.23000000004
365,294932.2415000001,294932.24150000006,294932.24000000005
366,294928.4015000001,295326.4025,294928.4
367,295068.80150000006,295068.8015,295068.8
368,309666.81150000007,309666.8115,309666.81
369,294905.4015000001,295596.4035,294905.4
370,294658.80150000006,294772.0025,294658.8
371,294871.0015000001,294871.0015,294871.0
372,294681.2015000001,294681.2015,294681.2
373,294679.4015000001,294679.40150000004,294679.4
374,294954.4015000001,294954.40150000004,294954.4
375,294812.2015000001,294812.2015,294812.2
376,294811.4015000001,294811.40150000004,294811.4
377,294755.4115000001,294911.0125,294755.41000000003
378,513930.80150000006,513930.8015,513930.8
379,294712.60150000005,294784.0025,294712.6
380,294908.4015000001,294908.40150000004,294908.4
381,294939.60150000005,295135.4035,294939.6
382,294885.61150000006,295377.6325,294885.61
383,294882.2015000001,295194.0035,294882.2
384,295080.2015000001,295080.2015,295080.2
385,294678.80150000006,294678.8015,294678.8
386,294679.81150000007,296774.2035,294679.81
387,294683.2015000001,294683.2015,294683.2
388,294890.60150000005,295422.6025,294890.6
389,294687.80150000006,295395.6025,294687.8
390,294689.0015000001,295757.6035,294689.0
391,294689.60150000005,294689.6015,294689.6
392,295033.60150000005,295183.0025,295033.6
393,295030.4015000001,295448.6325,295030.4
394,295029.60150000005,295660.6135,295029.6
395,296122.2015000001,296351.2025,296122.2
396,295044.2115000001,295044.21150000003,295044.21
397,294828.2215000001,295051.6135,294828.22000000003
398,294795.2315000001,295105.4055,294795.23000000004
399,294717.2415000001,294717.24150000006,294717.24000000005
400,296112.25150000013,296112.2515000001,296112.25000000006
401,294689.26150000014,297106.8035,294689.26000000007
402,295160.27150000015,295160.2715000001,295160.2700000001
403,295034.28150000016,295034.2815000001,295034.2800000001
404,295041.29150000017,295041.2915000001,295041.2900000001
405,294949.3015000002,294949.3015000001,294949.3000000001
406,294810.3115000002,294810.3115000001,294810.3100000001
407,296108.80150000006,296363.4035,296108.8
408,294837.81150000007,294837.8115,294837.81
409,295039.8215000001,295219.2025,295039.82
410,294695.0015000001,294695.0015,294695.0
411,294697.0115000001,294697.0115,294697.01
412,294900.2015000001,294900.2015,294900.2
413,294715.2115000001,294848.2055,294715.21
414,298848.2215000001,298848.22150000004,298848.22000000003
415,294810.2315000001,294810.23150000005,294810.23000000004
416,295028.2415000001,295028.24150000006,295028.24000000005
417,294895.60150000005,295530.6235,294895.6
418,294830.61150000006,294957.0025,294830.61
419,295023.62150000007,295132.2025,295023.62
420,294993.80150000006,295019.0025,294993.8
421,294985.81150000007,296041.6035,294985.81
422,294985.2015000001,294985.2015,294985.2
423,294985.2115000001,295059.2025,294985.21
424,294987.2215000001,295282.4025,294987.22000000003
425,294718.2015000001,294718.2015,294718.2
426,294813.60150000005,295209.4045,294813.6
427,294968.2015000001,294985.6125,294968.2
428,295091.2115000001,295218.0025,295091.21
429,295090.0015000001,295243.4025,295090.0
430,294725.80150000006,294919.0035,294725.8
431,294709.60150000005,295111.6325,294709.6
432,294767.60150000005,294767.6015,294767.6
433,294793.2015000001,294793.2015,294793.2
434,294796.2115000001,295215.6145,294796.21
435,295595.0015000001,295596.0025,295595.0
436,295584.4015000001,295584.40150000004,295584.4
437,295525.4115000001,296102.8045,295525.41000000003
438,294863.4015000001,294863.40150000004,294863.4
439,303350.4015000001,303941.6125,303350.4
440,294934.80150000006,294934.8015,294934.8
441,294844.2015000001,294844.2015,294844.2
442,295263.60150000005,295291.0125,295263.6
443,295117.4015000001,311241.2065,295117.4
444,294749.4115000001,295297.4025,294749.41000000003
445,295141.2015000001,295141.2015,295141.2
446,294865.2115000001,295539.6025,294865.21
447,294836.2215000001,294913.0025,294836.22000000003
448,294754.2315000001,294754.23150000005,294754.23000000004
449,294801.2015000001,294913.6135,294801.2
450,295702.0015000001,295702.0015,295702.0
451,296522.0015000001,296522.0015,296522.0
452,294730.4015000001,294730.40150000004,294730.4
453,294800.60150000005,295064.6125,294800.6
454,294794.0015000001,295257.4035,294794.0
455,295173.0115000001,295173.0115,295173.01
456,294843.0215000001,294918.0025,294843.02
457,294792.2015000001,294792.2015,294792.2
458,294792.2115000001,295114.6025,294792.21
459,294796.60150000005,295050.8025,294796.6
460,294742.2015000001,294742.2015,294742.2
461,294870.60150000005,295453.6125,294870.6
462,294732.61150000006,294732.6115,294732.61
463,294866.80150000006,294866.8015,294866.8
464,295052.2015000001,295052.2015,295052.2
465,295096.60150000005,310650.0025,295096.6
466,295056.0015000001,295432.4035,295056.0
467,295096.0115000001,295495.6025,295096.01
468,295463.2015000001,295463.2015,295463.2
469,294880.60150000005,294880.6015,294880.6
470,294732.60150000005,294794.2125,294732.6
471,295109.61150000006,295146.0025,295109.61
472,295115.62150000007,295859.6035,295115.62
473,295106.0015000001,295429.8025,295106.0
474,295112.0115000001,295366.8035,295112.01
475,301081.2015000001,301729.6135,301081.2
476,294737.4015000001,295333.6145,294737.4
477,294972.0015000001,294972.0015,294972.0
478,294777.2015000001,294777.2015,294777.2
479,294830.4015000001,295191.0025,294830.4
480,294758.2015000001,294758.2015,294758.2
481,294758.2115000001,294758.21150000003,294758.21
482,294751.2215000001,295174.0045,294751.22000000003
483,294751.2015000001,294751.2015,294751.2
484,294746.2015000001,294746.2015,294746.2
485,294980.0015000001,294980.0015,294980.0
486,294997.0115000001,294997.0115,294997.01
487,294746.0015000001,296370.6025,294746.0
488,294762.2015000001,294762.2015,294762.2
489,294766.4015000001,295356.6135,294766.4
490,294982.4115000001,295239.4035,294982.41000000003
491,294965.4215000001,296556.60549999995,294965.42000000004
492,294955.4315000001,295504.6035,294955.43000000005
493,301017.44150000013,301017.4415000001,301017.44000000006
494,301015.80150000006,301356.4055,301015.8
495,294756.60150000005,294806.0125,294756.6
496,300813.80150000006,301423.6025,300813.8
497,300711.81150000007,300711.8115,300711.81
498,294760.8215000001,294760.8215,294760.82
499,295231.80150000006,295511.0025,295231.8
500,295012.81150000007,295012.8115,295012.81
501,294974.8215000001,295304.4025,294974.82
502,294758.8315000001,295142.6125,294758.83
503,295011.0015000001,295312.6325,295011.0
504,294860.0015000001,294860.0015,294860.0
505,294995.0115000001,295545.6135,294995.01
506,294992.4015000001,295446.8025,294992.4
507,294895.4015000001,295190.0025,294895.4
508,294946.4115000001,294946.41150000005,294946.41000000003
509,294944.4015000001,294944.40150000004,294944.4
510,295175.4115000001,295175.41150000005,295175.41000000003
511,300748.4215000001,301362.6035,300748.42000000004
512,299532.4315000001,299804.4035,299532.43000000005
513,300742.80150000006,301078.6335,300742.8
514,299387.81150000007,299387.8115,299387.81
515,295104.8215000001,295645.6025,295104.82
516,295156.60150000005,295551.6155,295156.6
517,294780.61150000006,294780.6115,294780.61
518,295058.62150000007,295099.0025,295058.62
519,294783.6315000001,295394.6135,294783.63
520,295202.6415000001,296804.6045,295202.64
521,296956.6515000001,297434.4045,296956.65
522,300629.6615000001,300629.66150000005,300629.66000000003
523,300628.0015000001,301200.6035,300628.0
524,295056.0115000001,295528.4035,295056.01
525,294774.60150000005,294988.6145,294774.6
526,294897.60150000005,295161.4035,294897.6
527,294960.61150000006,295742.0035,294960.61
528,294864.62150000007,294907.0025,294864.62
529,294791.6315000001,294791.6315,294791.63
530,294896.0015000001,295033.6125,294896.0
531,294863.0115000001,295235.6035,294863.01
532,296005.60150000005,296400.6325,296005.6
533,295634.61150000006,300308.3135000001,295634.61
534,295623.62150000007,295680.8025,295623.62
535,294782.0015000001,295466.6235,294782.0
536,294863.4015000001,294863.40150000004,294863.4
537,297375.0015000001,297878.6225,297375.0
538,297394.0115000001,297394.0115,297394.01
539,294790.0215000001,294790.02150000003,294790.02
540,295667.0315000001,295794.0125,295667.03
541,294784.0415000001,294784.04150000005,294784.04000000004
542,295212.80150000006,295212.8015,295212.8
543,294864.0015000001,294864.0015,294864.0
544,294783.60150000005,294823.8025,294783.6
545,295093.4015000001,295093.40150000004,295093.4
546,295118.0015000001,295118.0015,295118.0
547,294812.60150000005,295813.8055,294812.6
548,294809.0015000001,296660.8125,294809.0
549,295692.2015000001,296220.6225,295692.2
550,295102.2115000001,295622.0025,295102.21
551,295101.2215000001,295137.4045,295101.22000000003
552,294846.4015000001,294846.40150000004,294846.4
553,295355.60150000005,295355.6015,295355.6
554,294826.61150000006,295933.2055,294826.61
555,294825.0015000001,294825.0015,294825.0
556,295056.4015000001,295056.40150000004,295056.4
557,295055.80150000006,295055.8015,295055.8
558,295051.0015000001,295379.2035,295051.0
559,295165.0115000001,295165.0115,295165.01
560,295164.2015000001,295678.6235,295164.2
561,295154.60150000005,295686.6025,295154.6
562,294854.80150000006,294854.8015,294854.8
563,296851.81150000007,296913.8025,296851.81
564,296851.0015000001,297210.8035,296851.0
565,296833.4015000001,297169.4065,296833.4
566,295898.4115000001,296347.0025,295898.41000000003
567,295747.4215000001,296283.6225,295747.42000000004
568,294799.0015000001,294828.0125,294799.0
569,295910.80150000006,296361.4035,295910.8
570,295758.81150000007,296381.6025,295758.81
571,294968.8215000001,294968.8215,294968.82
572,295625.8315000001,295625.83150000003,295625.83
573,295626.2015000001,295808.6325,295626.2
574,294810.2015000001,294810.2015,294810.2
575,294922.2015000001,294922.2015,294922.2
576,294827.2015000001,295330.6155,294827.2
577,294838.2115000001,294838.21150000003,294838.21
578,294889.2215000001,297490.8135,294889.22000000003
579,295123.2315000001,295675.6035,295123.23000000004
580,294849.60150000005,295383.6235,294849.6
581,294812.61150000006,296342.6045,294812.61
582,295678.62150000007,295678.6215,295678.62
583,295238.6315000001,295238.6315,295238.63
584,294810.60150000005,294810.6015,294810.6
585,294824.0015000001,294824.0015,294824.0
586,295391.0115000001,295391.0115,295391.01
587,295042.2015000001,295042.2015,295042.2
588,294972.2115000001,294972.21150000003,294972.21
589,294833.80150000006,294833.8015,294833.8
590,295865.60150000005,295865.6015,295865.6
591,294901.61150000006,294901.6115,294901.61
592,295801.80150000006,296139.4045,295801.8
593,295353.0015000001,295353.0015,295353.0
594,294979.0115000001,295467.6135,294979.01
595,294923.0215000001,295243.2125,294923.02
596,294844.0315000001,294844.03150000004,294844.03
597,295106.0415000001,296039.6045,295106.04000000004
598,294975.0515000001,295558.6025,294975.05000000005
599,295014.0615000001,295289.4045,295014.06000000006
600,295001.07150000014,295502.8025,295001.07000000007
601,295011.08150000015,295011.0815000001,295011.0800000001
602,294996.09150000016,295460.4025,294996.0900000001
603,295104.60150000005,295604.8045,295104.6
604,294969.61150000006,295519.6025,294969.61
605,294827.2015000001,294827.2015,294827.2
606,294829.2115000001,295354.6125,294829.21
607,294972.0015000001,295186.6125,294972.0
608,295438.0115000001,295837.0035,295438.01
609,294995.0215000001,295383.8025,294995.02
610,294994.0315000001,295230.6325,294994.03
611,294982.0415000001,296483.6035,294982.04000000004
612,294982.0515000001,295545.6025,294982.05000000005
613,294989.0615000001,294989.06150000007,294989.06000000006
614,294991.07150000014,295482.6225,294991.07000000007
615,294975.08150000015,295433.0045,294975.0800000001
616,294914.09150000016,294914.0915000001,294914.0900000001
617,295594.10150000016,295821.8045,295594.1000000001
618,294831.2015000001,294831.2015,294831.2
619,294909.4015000001,295412.6135,294909.4
620,295588.4115000001,296071.6225,295588.41000000003
621,294967.4215000001,295489.4055,294967.42000000004
622,294966.4315000001,295605.6135,294966.43000000005
623,294826.0015000001,294943.0125,294826.0
624,295301.4015000001,295301.40150000004,295301.4
625,294831.60150000005,295457.61649999995,294831.6
626,295252.80150000006,295457.2045,295252.8
627,294957.81150000007,295520.0055,294957.81
628,294831.80150000006,294831.8015,294831.8
629,295126.81150000007,295126.8115,295126.81
630,295118.0015000001,295610.6155,295118.0
631,296292.4015000001,296292.40150000004,296292.4
632,295269.4115000001,295428.8025,295269.41000000003
633,295377.4215000001,295565.0025,295377.42000000004
634,296099.80150000006,296520.4025,296099.8
635,296106.81150000007,296623.6025,296106.81
636,298527.80150000006,298527.8015,298527.8
637,295253.81150000007,295746.6235,295253.81
