Job ID,Megha Job Completion Time,Sparrow Job Completion Time,Ideal Job Completion Time
193,1472796.0035000006,1477430.0035,1472796.0035000006
194,1473333.005500001,1475396.0144999998,1473333.005500001
195,1472426.0135000006,1472426.0015,1472426.0135000006
196,1472496.0175000012,1474238.0044999998,1472496.0175000012
197,1472454.0135000006,1473361.0044999998,1472454.0135000006
198,1472508.005500001,1476869.0044999998,1472508.005500001
199,1472503.005500001,1472496.0115,1472503.005500001
200,1473187.005500001,1476369.0044999998,1473187.005500001
201,1472490.015500001,1477662.0044999998,1472490.015500001
202,1472512.005500001,1478924.0054999995,1472512.005500001
203,1472493.005500001,1477419.0054999995,1472493.005500001
204,1472663.005500001,1486611.0094999997,1472663.005500001
205,1472586.005500001,1478448.0084999995,1472586.005500001
206,1472613.005500001,1473922.0054999995,1472613.005500001
207,1472818.005500001,1490735.0074999996,1472818.005500001
208,1472625.0035000006,1477537.0094999997,1472625.0035000006
209,1472549.005500001,1475242.0154999995,1472549.005500001
210,1473128.005500001,1474233.0054999995,1473128.005500001
211,1473356.005500001,1474710.0154999995,1473356.005500001
212,1474422.005500001,1475352.0064999997,1474422.005500001
213,1474082.005500001,1477736.0064999997,1474082.005500001
214,1472761.005500001,1474921.0064999997,1472761.005500001
215,1479636.0435000055,1477505.0184999995,1479636.0435000055
216,1472729.0075000012,1474720.0074999996,1472729.0075000012
217,1472752.0075000012,1475305.0044999998,1472752.0075000012
218,1472613.0175000012,1474716.0054999995,1472613.0175000012
219,1472585.0175000012,1473383.0025,1472585.0175000012
220,1472585.005500001,1472585.0015,1472585.005500001
221,1472956.0075000012,1474718.0084999995,1472956.0075000012
222,1472695.0195000016,1474035.0054999995,1472695.0195000016
223,1472739.0095000016,1477964.011499999,1472739.0095000016
224,1472639.0095000016,1476540.0074999996,1472639.0095000016
225,1472595.0095000016,1483669.0035,1472595.0095000016
226,1472611.0075000012,1474454.0044999998,1472611.0075000012
227,1472964.0195000016,1473825.0044999998,1472964.0195000016
228,1472603.0075000012,1473409.0125,1472603.0075000012
229,1472776.021500002,1473906.0044999998,1472776.021500002
230,1474362.0035000006,1477857.0104999994,1474362.0035000006
231,1473077.011500002,1474469.0035,1473077.011500002
232,1474028.015500001,1477971.0084999995,1474028.015500001
233,1473299.0075000012,1477711.0084999995,1473299.0075000012
234,1481898.0295000032,1479195.0064999997,1481898.0295000032
235,1473689.0095000016,1478092.0094999997,1473689.0095000016
236,1483099.0415000052,1479060.0074999996,1483099.0415000052
237,1474052.0075000012,1478549.0054999995,1474052.0075000012
238,1473446.0035000006,1475828.0064999997,1473446.0035000006
239,1472872.0095000016,1476569.0094999997,1472872.0095000016
240,1472935.0035000006,1482650.0084999995,1472935.0035000006
241,1472899.0075000012,1483336.0144999991,1472899.0075000012
242,1473482.035500001,1478466.011499999,1473482.035500001
243,1473792.0075000012,1478138.0144999991,1473792.0075000012
244,1473386.0075000012,1476079.0064999997,1473386.0075000012
245,1472875.0075000012,1475603.0054999995,1472875.0075000012
246,1472875.005500001,1478422.0084999995,1472875.005500001
247,1472945.015500001,1484177.0064999997,1472945.015500001
248,1474600.005500001,1478666.0094999997,1474600.005500001
249,1472767.0075000012,1476676.0104999994,1472767.0075000012
250,1472888.011500002,1475040.0164999997,1472888.011500002
251,1472893.005500001,1476903.0194999997,1472893.005500001
252,1472673.0035000006,1485278.0074999996,1472673.0035000006
253,1472703.0035000006,1482847.0054999995,1472703.0035000006
254,1473059.0035000006,1476169.0044999998,1473059.0035000006
255,1474180.0135000006,1477530.0074999996,1474180.0135000006
256,1474402.005500001,1479888.0074999996,1474402.005500001
257,1472885.0175000012,1472880.0015,1472885.0175000012
258,1472721.0035000006,1473354.0054999995,1472721.0035000006
259,1473526.0035000006,1476104.0064999997,1473526.0035000006
260,1472856.021500002,1488153.0094999997,1472856.021500002
261,1472973.005500001,1477865.0084999995,1472973.005500001
262,1472988.005500001,1474865.0044999998,1472988.005500001
263,1472723.005500001,1486962.0035,1472723.005500001
264,1472979.0035000006,1475381.0054999995,1472979.0035000006
265,1472735.0035000006,1479716.0035,1472735.0035000006
266,1472865.0035000006,1478120.0064999997,1472865.0035000006
267,1472871.0035000006,1473812.0044999998,1472871.0035000006
268,1472883.0075000012,1484187.0044999998,1472883.0075000012
269,1472759.0035000006,1473309.0044999998,1472759.0035000006
270,1472798.0035000006,1478272.0084999995,1472798.0035000006
271,1473143.0095000016,1476335.0104999994,1473143.0095000016
272,1472798.0075000012,1474262.0164999997,1472798.0075000012
273,1472891.0235000022,1474554.0044999998,1472891.0235000022
274,1473039.0035000006,1474146.0064999997,1473039.0035000006
275,1472966.0035000006,1473061.0125,1472966.0035000006
276,1472849.0095000016,1482995.0084999995,1472849.0095000016
277,1473141.0035000006,1478314.0104999994,1473141.0035000006
278,1473129.0075000012,1485949.0064999997,1473129.0075000012
279,1473108.0195000016,1478644.0094999997,1473108.0195000016
280,1472895.0035000006,1478034.0104999994,1472895.0035000006
281,1472968.0075000012,1478260.0064999997,1472968.0075000012
282,1472852.0035000006,1483343.0054999995,1472852.0035000006
283,1472975.0035000006,1478267.0074999996,1472975.0035000006
284,1473096.015500001,1477976.0124999993,1473096.015500001
285,1473152.0035000006,1475194.0044999998,1473152.0035000006
286,1473485.0035000006,1483505.0084999995,1473485.0035000006
287,1472922.011500002,1474383.0054999995,1472922.011500002
288,1472998.0035000006,1476479.0094999997,1472998.0035000006
289,1482944.0215000035,1478635.0134999992,1482944.0215000035
290,1472942.0095000016,1476031.0084999995,1472942.0095000016
291,1472943.0095000016,1478278.0134999992,1472943.0095000016
292,1472950.015500001,1474936.0154999995,1472950.015500001
293,1472957.0095000016,1476190.0074999996,1472957.0095000016
294,1472950.0095000016,1474304.0164999997,1472950.0095000016
295,1472966.0075000012,1475372.0064999997,1472966.0075000012
296,1473246.0035000006,1476922.0094999997,1473246.0035000006
297,1474320.0035000006,1474317.0215,1474320.0035000006
298,1473392.011500002,1477759.0064999997,1473392.011500002
299,1473119.011500002,1476067.0084999995,1473119.011500002
300,1473081.0175000012,1478615.0084999995,1473081.0175000012
301,1473729.0075000012,1478210.0084999995,1473729.0075000012
302,1473398.0035000006,1486394.0104999994,1473398.0035000006
303,1473649.0095000016,1483476.0134999992,1473649.0095000016
304,1473073.005500001,1474333.0344999998,1473073.005500001
305,1473077.0035000006,1473687.0035,1473077.0035000006
306,1473016.0075000012,1473013.0015,1473016.0075000012
307,1473143.0035000006,1478191.0104999994,1473143.0035000006
308,1473389.0095000016,1474185.0054999995,1473389.0095000016
309,1473387.0095000016,1479799.0064999997,1473387.0095000016
310,1473429.0135000006,1478001.0104999994,1473429.0135000006
311,1473063.011500002,1473634.0044999998,1473063.011500002
312,1473028.0095000016,1473947.0044999998,1473028.0095000016
313,1473571.0035000006,1474846.0054999995,1473571.0035000006
314,1473396.0095000016,1484481.0084999995,1473396.0095000016
315,1473119.0035000006,1478131.0104999994,1473119.0035000006
316,1473064.0175000012,1475587.0074999996,1473064.0175000012
317,1473066.011500002,1477546.0134999992,1473066.011500002
318,1473066.0035000006,1485942.0364999997,1473066.0035000006
319,1473060.0075000012,1474178.0064999997,1473060.0075000012
320,1473051.0075000012,1485995.0074999996,1473051.0075000012
321,1473287.0095000016,1473260.0215,1473287.0095000016
322,1473344.011500002,1474219.0044999998,1473344.011500002
323,1473079.0135000022,1477094.0064999997,1473079.0135000022
324,1473174.0035000006,1476162.0064999997,1473174.0035000006
325,1473095.0035000006,1475059.0074999996,1473095.0035000006
326,1474066.005500001,1476658.0104999994,1474066.005500001
327,1474227.0035000006,1478905.0074999996,1474227.0035000006
328,1473663.0195000016,1476783.0204999994,1473663.0195000016
329,1473095.0035000006,1482727.011499999,1473095.0035000006
330,1474328.0035000006,1478483.0094999997,1474328.0035000006
331,1473118.0155000023,1479616.0094999997,1473118.0155000023
332,1473083.0035000006,1478245.021499999,1473083.0035000006
333,1473115.005500001,1477959.0094999997,1473115.005500001
334,1473264.005500001,1474730.0064999997,1473264.005500001
335,1473180.0095000016,1475948.0104999994,1473180.0095000016
336,1473123.0035000006,1474608.0064999997,1473123.0035000006
337,1473183.0195000016,1475277.0074999996,1473183.0195000016
338,1473091.0195000016,1476597.0064999997,1473091.0195000016
339,1473290.0135000022,1477375.011499999,1473290.0135000022
340,1473339.0035000006,1475155.0054999995,1473339.0035000006
341,1473397.011500002,1477495.0054999995,1473397.011500002
342,1473463.0135000022,1473751.0154999995,1473463.0135000022
343,1473478.0255000023,1486005.0064999997,1473478.0255000023
344,1473974.0155000023,1475725.0364999997,1473974.0155000023
345,1474107.0075000012,1478980.0084999995,1474107.0075000012
346,1473122.0035000006,1475264.0074999996,1473122.0035000006
347,1473133.021500002,1476144.0184999995,1473133.021500002
348,1473248.0035000006,1476056.0044999998,1473248.0035000006
349,1474020.021500002,1475928.0044999998,1474020.021500002
350,1473303.005500001,1478218.0234999992,1473303.005500001
351,1473221.005500001,1477945.0194999997,1473221.005500001
352,1474169.0095000016,1478774.0064999997,1474169.0095000016
353,1473248.0175000029,1480447.0084999995,1473248.0175000029
354,1473244.0075000012,1477862.0124999993,1473244.0075000012
355,1473152.0035000006,1475084.0035,1473152.0035000006
356,1473440.0035000006,1489062.0084999995,1473440.0035000006
357,1473279.0195000016,1478095.0094999997,1473279.0195000016
358,1473457.0075000012,1475226.0174999996,1473457.0075000012
359,1473441.0095000016,1478480.0094999997,1473441.0095000016
360,1473227.0035000006,1475717.0084999995,1473227.0035000006
361,1473434.0095000016,1477401.0094999997,1473434.0095000016
362,1473175.0175000012,1481876.011499999,1473175.0175000012
363,1473226.0035000006,1478184.0074999996,1473226.0035000006
364,1474785.011500002,1487233.0094999997,1474785.011500002
365,1473451.0035000006,1473445.0415,1473451.0035000006
366,1473493.0095000016,1478184.0104999994,1473493.0095000016
367,1473592.0035000006,1473592.0015,1473592.0035000006
368,1488192.0035000006,1491699.0084999995,1488192.0035000006
369,1473436.0035000006,1477788.0094999997,1473436.0035000006
370,1473192.0035000006,1473239.0054999995,1473192.0035000006
371,1473406.0095000016,1477947.0094999997,1473406.0095000016
372,1473220.0075000012,1486260.0064999997,1473220.0075000012
373,1473219.005500001,1473213.0015,1473219.005500001
374,1473501.0035000006,1475680.0094999997,1473501.0035000006
375,1473378.0035000006,1478256.0094999997,1473378.0035000006
376,1473381.0035000006,1474285.0054999995,1473381.0035000006
377,1473328.0035000006,1487950.0194999997,1473328.0035000006
378,1692506.0035000006,1695722.0074999996,1692506.0035000006
379,1473301.0035000006,1477999.0084999995,1473301.0035000006
380,1473502.0075000012,1488007.0084999995,1473502.0075000012
381,1473535.0035000006,1475045.0174999996,1473535.0035000006
382,1473483.005500001,1479938.0104999994,1473483.005500001
383,1473517.0095000016,1478294.015499999,1473517.0095000016
384,1473693.0095000016,1477741.0104999994,1473693.0095000016
385,1473302.021500002,1474992.0074999996,1473302.021500002
386,1473304.015500001,1477525.0104999994,1473304.015500001
387,1473319.0035000006,1481327.0104999994,1473319.0035000006
388,1473532.0075000012,1474672.0464999997,1473532.0075000012
389,1473329.0075000012,1486702.0074999996,1473329.0075000012
390,1473329.0035000006,1474756.0054999995,1473329.0035000006
391,1473333.0075000012,1482200.0084999995,1473333.0075000012
392,1473680.005500001,1486983.0064999997,1473680.005500001
393,1473683.0075000012,1478550.0084999995,1473683.0075000012
394,1473681.0075000012,1478455.0094999997,1473681.0075000012
395,1474780.0235000022,1487408.0084999995,1474780.0235000022
396,1473704.005500001,1485615.0104999994,1473704.005500001
397,1473485.0095000016,1474729.0064999997,1473485.0095000016
398,1473452.0095000016,1477402.0104999994,1473452.0095000016
399,1473377.005500001,1473370.0415,1473377.005500001
400,1474772.005500001,1480873.0064999997,1474772.005500001
401,1473349.005500001,1482953.0104999994,1473349.005500001
402,1473821.005500001,1478056.0074999996,1473821.005500001
403,1473695.005500001,1478405.0244999991,1473695.005500001
404,1473702.005500001,1475970.0074999996,1473702.005500001
405,1473612.0035000006,1478569.0124999993,1473612.0035000006
406,1473474.0035000006,1484305.0074999996,1473474.0035000006
407,1474942.0155000023,1479263.0094999997,1474942.0155000023
408,1473502.0035000006,1483471.0084999995,1473502.0035000006
409,1473762.0035000006,1478356.0124999993,1473762.0035000006
410,1473363.0035000006,1473363.0015,1473363.0035000006
411,1473366.0035000006,1473365.0115,1473366.0035000006
412,1473570.0035000006,1473569.0015,1473570.0035000006
413,1473387.005500001,1475124.0054999995,1473387.005500001
414,1477525.0135000022,1482361.0104999994,1477525.0135000022
415,1473492.0075000012,1473753.0044999998,1473492.0075000012
416,1473712.0035000006,1477480.0064999997,1473712.0035000006
417,1473568.005500001,1478783.0134999992,1473568.005500001
418,1473508.0075000012,1478651.0094999997,1473508.0075000012
419,1473741.0095000016,1478455.0044999998,1473741.0095000016
420,1473686.0235000006,1484509.0064999997,1473686.0235000006
421,1473678.0035000006,1478221.0084999995,1473678.0035000006
422,1473676.005500001,1478849.0084999995,1473676.005500001
423,1473692.0095000016,1479469.0144999991,1473692.0095000016
424,1473680.0095000016,1479155.0084999995,1473680.0095000016
425,1473417.0035000006,1474002.0025,1473417.0035000006
426,1473509.015500001,1478261.0094999997,1473509.015500001
427,1473678.0075000012,1478153.0074999996,1473678.0075000012
428,1473800.0155000023,1473796.0115,1473800.0155000023
429,1473801.0075000012,1477737.0074999996,1473801.0075000012
430,1473441.0035000006,1479433.0134999992,1473441.0035000006
431,1473434.0035000006,1476074.0074999996,1473434.0035000006
432,1473514.0035000006,1473914.0044999998,1473514.0035000006
433,1473547.005500001,1475710.0054999995,1473547.005500001
434,1473611.0095000016,1478160.0124999993,1473611.0095000016
435,1474364.0035000006,1477614.0124999993,1474364.0035000006
436,1474350.0075000012,1477650.0084999995,1474350.0075000012
437,1474321.005500001,1479213.0094999997,1474321.005500001
438,1473634.0155000023,1474253.0074999996,1473634.0155000023
439,1482128.0035000006,1483416.0064999997,1482128.0035000006
440,1473713.0035000006,1477157.0064999997,1473713.0035000006
441,1473627.0275000029,1488051.0104999994,1473627.0275000029
442,1474048.0075000012,1478522.0094999997,1474048.0075000012
443,1473911.0095000016,1483222.011499999,1473911.0095000016
444,1473547.0095000016,1475045.0074999996,1473547.0095000016
445,1473950.0035000006,1474492.0044999998,1473950.0035000006
446,1473675.0035000006,1478335.0074999996,1473675.0035000006
447,1473646.0175000029,1477808.0074999996,1473646.0175000029
448,1473566.0035000006,1474632.0064999997,1473566.0035000006
449,1473615.011500002,1487360.0104999994,1473615.011500002
450,1474521.0035000006,1479179.011499999,1474521.0035000006
451,1475431.0035000006,1478757.0084999995,1475431.0035000006
452,1473552.011500002,1473552.0015,1473552.011500002
453,1473624.0035000006,1475962.0064999997,1473624.0035000006
454,1473618.0035000006,1476029.0094999997,1473618.0035000006
455,1473998.0095000016,1478151.0104999994,1473998.0095000016
456,1473668.011500002,1478561.0094999997,1473668.011500002
457,1473617.011500002,1474335.0054999995,1473617.011500002
458,1473618.005500001,1478142.0074999996,1473618.005500001
459,1473664.0095000016,1478011.011499999,1473664.0095000016
460,1473571.0095000016,1475603.0074999996,1473571.0095000016
461,1473703.0095000016,1474871.0074999996,1473703.0095000016
462,1473565.0095000016,1476070.0054999995,1473565.0095000016
463,1473699.011500002,1476079.0194999997,1473699.011500002
464,1473885.0255000023,1475775.0154999995,1473885.0255000023
465,1473935.0035000006,1477989.011499999,1473935.0035000006
466,1473897.0035000006,1477407.0064999997,1473897.0035000006
467,1473941.0095000016,1477599.0094999997,1473941.0095000016
468,1474312.0035000006,1476794.0054999995,1474312.0035000006
469,1473736.0035000006,1476241.0074999996,1473736.0035000006
470,1473596.0035000006,1476372.0074999996,1473596.0035000006
471,1473978.0175000012,1477746.0074999996,1473978.0175000012
472,1473986.0155000023,1476361.0174999996,1473986.0155000023
473,1474340.0075000012,1478524.0144999991,1474340.0075000012
474,1487955.0935000137,1478525.0094999997,1487955.0935000137
475,1479955.0035000006,1483308.0104999994,1479955.0035000006
476,1473619.005500001,1478775.011499999,1473619.005500001
477,1473857.0035000006,1485766.0054999995,1473857.0035000006
478,1473666.0035000006,1478474.0144999991,1473666.0035000006
479,1473719.0035000006,1473716.0015,1473719.0035000006
480,1473651.0075000012,1479566.0094999997,1473651.0075000012
481,1473654.015500001,1476049.0094999997,1473654.015500001
482,1473647.0075000012,1477186.0094999997,1473647.0075000012
483,1473651.005500001,1476394.0054999995,1473651.005500001
484,1473648.0035000006,1476659.0074999996,1473648.0035000006
485,1473888.0035000006,1481972.0134999992,1473888.0035000006
486,1473906.005500001,1476911.016499999,1473906.005500001
487,1473662.005500001,1475612.0074999996,1473662.005500001
488,1473686.0175000012,1485984.0104999994,1473686.0175000012
489,1473691.0035000006,1474011.0135,1473691.0035000006
490,1473911.0155000023,1478351.0104999994,1473911.0155000023
491,1473898.021500002,1478421.0094999997,1473898.021500002
492,1473878.011500002,1478696.0124999993,1473878.011500002
493,1479950.011500002,1489938.0064999997,1479950.011500002
494,1479939.011500002,1484406.011499999,1479939.011500002
495,1473689.0035000006,1476289.0104999994,1473689.0035000006
496,1479752.0035000006,1484475.011499999,1479752.0035000006
497,1479661.005500001,1486050.0094999997,1479661.005500001
498,1473703.0075000012,1474368.0064999997,1473703.0075000012
