Job ID,Megha Job Completion Time,Sparrow Job Completion Time,Ideal Job Completion Time
58,517.2444999999999,517.2445,517.2429999999999
59,619.7044999999999,619.7045,619.703
60,456.1155,456.1155,456.114
61,555.5765,555.5765,555.575
62,470.1045,470.1045,470.103
63,484.5935,484.5935,484.592
64,506.2255,506.2255,506.224
65,494.7135,494.7135,494.712
66,505.1655,505.1655,505.164
67,504.5805,504.5805,504.579
68,524.0585,524.0585,524.057
69,519.5155,519.5155,519.514
70,546.8834999999999,546.8834999999999,546.882
71,591.5115,591.5115,591.51
72,544.8394999999999,544.8394999999999,544.838
73,569.1545,569.1545,569.153
74,573.4984999999999,573.4984999999999,573.497
75,562.9504999999999,562.9504999999999,562.949
76,603.4635,603.4635,603.462
77,587.9035,587.9035,587.902
78,602.5614999999999,602.5614999999999,602.56
79,601.0575,601.0575,601.056
80,609.5675,609.5675,609.566
81,626.8605,626.8605,626.859
82,647.4195,647.4195,647.418
83,623.9225,623.9225,623.921
84,631.4385,631.4385,631.437
85,641.8555,641.8555,641.854
86,651.3845,651.3845,651.383
87,657.9905,657.9905,657.989
88,675.3534999999999,675.3534999999999,675.352
89,697.6775,697.6775,697.676
90,763.0715,763.0715,763.07
91,696.5685,696.5685,696.567
92,708.0794999999999,708.0794999999999,708.078
93,713.5754999999999,713.5754999999999,713.574
94,719.1205,719.1205,719.119
95,712.8004999999999,712.8004999999999,712.799
96,721.3455,721.3455,721.344
97,729.8175,729.8175,729.816
98,3318.3445,3318.3445,3318.343
99,3977.8965000000003,3977.8965,3977.895
100,752.3945,752.3945,752.393
101,842.8824999999999,842.8824999999999,842.881
102,768.3225,768.3225,768.321
103,794.8315,794.8315,794.83
104,841.3304999999999,841.3304999999999,841.329
105,799.6234999999999,799.6234999999999,799.622
106,799.1675,799.1675,799.166
107,809.7294999999999,809.7294999999999,809.728
108,835.1034999999999,835.1034999999999,835.102
109,815.6925,815.6925,815.691
110,834.0675,834.0675,834.066
111,861.5475,861.5475,861.546
112,844.0285,844.0285,844.027
113,874.5965,874.5965,874.595
114,950.1945,950.1945,950.193
115,907.6155,907.6155,907.614
116,949.1745,949.1745,949.173
117,964.5455,964.5455,964.544
118,902.1405,902.1405,902.139
119,958.5475,958.5475,958.546
120,1199.1105,1199.1105,1199.109
121,906.6625,906.6625,906.661
122,945.1595,945.1595,945.158
123,932.4575,932.4575,932.456
124,939.8774999999999,939.8775,939.876
125,965.3855,965.3855,965.384
126,1037.8485,1037.8485,1037.847
127,951.3534999999999,951.3535,951.352
128,968.8534999999999,968.8535,968.852
129,1002.2885,1002.2885,1002.287
130,975.7965,975.7965,975.795
131,1046.3715000000002,1046.3715,1046.37
132,1010.8015,1010.8015,1010.8
133,1006.3495,1006.3495,1006.348
134,1032.8315,1032.8315,1032.83
135,1022.4515,1022.4515,1022.45
136,1068.0515,1068.0515,1068.05
137,1041.5115000000003,1041.5115,1041.51
138,1044.9215000000006,1044.9215000000002,1044.92
139,1047.3615000000002,1047.3615,1047.36
140,1094.7615000000003,1094.7615,1094.76
141,1112.3215,1112.3215,1112.32
142,1079.9015000000004,1079.9015000000002,1079.9
143,1079.2715000000003,1079.2715,1079.27
144,1084.5315000000003,1084.5315,1084.53
145,1123.7515000000003,1123.7515,1123.75
146,1134.1515000000004,1134.1515000000002,1134.15
147,1123.7215000000003,1123.7215,1123.72
148,1107.2015000000004,1107.2015,1107.2
149,1150.6915000000006,1150.6915,1150.69
150,1186.0815,1186.0815,1186.08
151,1160.6215000000002,1160.6215,1160.62
152,1200.2515000000003,1200.2515,1200.25
153,1147.8315,1147.8315,1147.83
154,1157.5515000000003,1157.5515,1157.55
155,1187.0415000000003,1187.0415,1187.04
156,1214.5515000000003,1214.5515,1214.55
157,1181.9515000000004,1181.9515,1181.95
158,1498.4715000000003,1498.4715,1498.47
159,1199.9915000000003,1199.9915,1199.99
160,2694.4315000000006,2694.4314999999997,2694.4300000000003
161,1206.8515000000002,1206.8515,1206.85
162,1221.2115000000003,1221.2115,1221.21
163,1234.7315000000003,1234.7315,1234.73
164,1243.2315000000003,1243.2315,1243.23
165,1304.7715000000003,1304.7715,1304.77
166,1307.3215,1307.3215,1307.32
167,1296.7815000000003,1296.7815,1296.78
168,1293.4815000000003,1293.4815,1293.48
169,1270.0515000000003,1270.0515,1270.05
170,1316.4215000000006,1316.4215000000002,1316.42
171,1314.8315,1314.8315,1314.83
172,1302.2715000000003,1302.2715,1302.27
173,1370.8515000000002,1370.8515,1370.85
174,1318.3715000000002,1318.3715,1318.37
175,1338.7815000000003,1338.7815,1338.78
176,1366.0615,1366.0615,1366.06
177,1338.5715,1338.5715,1338.57
178,1373.0215000000003,1373.0215,1373.02
179,1367.6315000000004,1367.6315000000002,1367.63
180,1356.9915000000003,1356.9915,1356.99
181,1368.5315000000003,1368.5315,1368.53
182,1375.1515000000004,1375.1515000000002,1375.15
183,1373.6515000000004,1373.6515000000002,1373.65
184,1391.1915000000006,1391.1915,1391.19
185,1386.7415000000003,1386.7415,1386.74
186,1398.2515000000003,1398.2515,1398.25
187,1448.8215,1448.8215,1448.82
188,1413.4615000000003,1413.4615,1413.46
189,1414.9115000000006,1414.9115000000002,1414.91
190,1428.4115000000006,1428.4115000000002,1428.41
191,2354.9015000000004,2354.9015,2354.9
192,1440.4415000000006,1440.4415,1440.44
193,1469.9715000000003,1469.9715,1469.97
194,1479.5015000000003,1479.5015,1479.5
195,1474.9715000000003,1474.9715,1474.97
196,1473.4615000000003,1473.4615,1473.46
197,1479.9615000000003,1479.9615,1479.96
198,1505.4615000000003,1505.4615,1505.46
199,1497.8215,1497.8215,1497.82
200,1500.2815000000003,1500.2815,1500.28
201,1541.6715000000006,1541.6715000000002,1541.67
202,1514.9015000000004,1514.9015000000002,1514.9
203,1526.4615000000003,1526.4615,1526.46
204,1662.8715000000002,1662.8715,1662.87
205,1544.4615000000003,1544.4615,1544.46
206,1571.9515000000004,1571.9515,1571.95
207,1567.4315000000006,1567.4315,1567.43
208,1576.7815000000003,1576.7815,1576.78
209,1572.3715000000002,1572.3715,1572.37
210,1603.8715000000002,1603.8715,1603.87
211,1596.4615000000003,1596.4615,1596.46
212,1666.0115000000003,1666.0115,1666.01
213,1620.4215000000006,1620.4215000000002,1620.42
214,1709.0415000000003,1709.0415,1709.04
215,1612.4915000000003,1612.4915,1612.49
216,1666.8315,1666.8315,1666.83
217,1661.4315000000006,1661.4315,1661.43
218,1727.7915000000003,1727.7915,1727.79
219,1653.3215,1653.3215,1653.32
220,1677.7715000000003,1677.7715,1677.77
221,1696.2215000000003,1696.2215,1696.22
222,1683.9115000000006,1683.9115000000002,1683.91
223,1694.3215,1694.3215,1694.32
224,1688.8815000000004,1688.8815000000002,1688.88
225,1691.3215,1691.3215,1691.32
226,4617.9615,4617.961499999999,4617.96
227,1703.5015000000003,1703.5015,1703.5
228,1748.9215000000006,1748.9215000000002,1748.92
229,1722.3815000000004,1722.3815000000002,1722.38
230,1768.8915000000004,1768.8915000000002,1768.89
231,1736.4015000000004,1736.4015000000002,1736.4
232,1749.8115,1749.8115,1749.81
233,1754.4315000000006,1754.4315,1754.43
234,1768.9415000000006,1768.9415,1768.94
235,3577.4015000000004,3577.4015,3577.4
236,1820.8115,1820.8115,1820.81
237,1812.2615,1812.2615,1812.26
238,1786.7715000000003,1786.7715,1786.77
239,1800.4015000000004,1800.4015000000002,1800.4
240,1811.8915000000004,1811.8915000000002,1811.89
241,1816.4315000000006,1816.4315,1816.43
242,1850.7115000000001,1850.7115,1850.71
243,1834.1515000000004,1834.1515,1834.15
244,1858.6615000000006,1858.6615,1858.66
245,1843.2215,1843.2215,1843.22
246,1872.7515,1872.7515,1872.75
247,6123.3315,6123.3315,6123.33
248,1886.8015,1886.8015,1886.8
249,1892.2515,1892.2515,1892.25
250,1885.8815000000004,1885.8815,1885.88
251,1932.3815000000004,1932.3815,1932.38
252,1907.8815000000004,1907.8815,1907.88
253,1906.3715000000002,1906.3715,1906.37
254,1953.8815000000004,1953.8815,1953.88
255,2701.2715000000003,2701.2715,2701.27
256,1922.6815000000006,1922.6815,1922.68
257,1946.1715000000006,1946.1715,1946.17
258,1992.6715000000006,1992.6715,1992.67
259,1946.1015000000002,1946.1015,1946.1
260,1975.5015,1975.5015,1975.5
261,2008.0615,2008.0615,2008.06
262,2027.4015000000004,2027.4015,2027.4
263,1969.8615000000002,1969.8615,1969.86
264,2000.2715,2000.2715,2000.27
265,2004.6715000000006,2004.6715,2004.67
266,2059.2015,2059.2015,2059.2
267,2081.6215,2081.6215,2081.62
268,2027.0715,2027.0715,2027.07
269,4525.5415,4525.5415,4525.54
270,2102.1115,2102.1115,2102.1099999999997
271,2449.5415000000003,2449.5415000000003,2449.54
272,2047.0715,2047.0715,2047.07
273,2106.5915000000005,2106.5915,2106.59
274,2070.0215000000003,2070.0215000000003,2070.02
275,2113.7015,2113.7015,2113.7
276,2114.2415,2114.2415,2114.24
277,2087.8015000000005,2087.8015000000005,2087.8
278,3239.2815000000005,3239.2815000000005,3239.28
279,2091.8315000000002,2091.8315,2091.83
280,2117.2915000000003,2117.2915000000003,2117.29
281,4441.7215,4441.7215,4441.719999999999
282,2124.1915000000004,2124.1915000000004,2124.19
283,2128.5715000000005,2128.5715000000005,2128.57
284,2173.0315000000005,2173.0315000000005,2173.03
285,2180.5415000000003,2180.5415000000003,2180.54
286,2251.9715,2251.9715,2251.97
287,2153.3215000000005,2153.3215000000005,2153.32
288,2186.8815000000004,2186.8815000000004,2186.88
289,2166.4215000000004,2166.4215000000004,2166.42
290,2184.0915000000005,2184.0915000000005,2184.09
291,2214.5315000000005,2214.5315000000005,2214.53
292,2206.9215000000004,2206.9215000000004,2206.92
293,2201.3615000000004,2201.3615000000004,2201.36
294,2267.6815,2267.6815,2267.68
295,2227.2315000000003,2227.2315000000003,2227.23
296,2257.6915000000004,2257.6915000000004,2257.69
297,2351.0915000000005,2351.0915000000005,2351.09
298,2241.5815000000002,2241.5815,2241.58
299,2269.1615,2269.1615,2269.16
300,3105.5815000000002,3105.5815,3105.58
301,2281.0715000000005,2281.0715000000005,2281.07
302,2314.4315,2314.4315,2314.43
303,2314.8115000000003,2314.8115000000003,2314.81
304,2300.3015000000005,2300.3015000000005,2300.3
305,2284.8915,2284.8915,2284.89
306,2295.4215000000004,2295.4215000000004,2295.42
307,4402.9615,4402.9615,4402.96
308,2312.2815000000005,2312.2815000000005,2312.28
309,2361.7115,2361.7115000000003,2361.71
310,2369.2015,2369.2015,2369.2
311,2334.6315000000004,2334.6315000000004,2334.63
312,2400.2415,2400.2415,2400.24
313,2402.7215,2402.7215,2402.72
314,2388.0715000000005,2388.0715000000005,2388.07
315,2393.5015000000003,2393.5015000000003,2393.5
316,2373.9015000000004,2373.9015000000004,2373.9
317,2405.4715,2405.4715,2405.47
318,2389.9115,2389.9115,2389.91
319,2404.4215000000004,2404.4215000000004,2404.42
320,2435.8015000000005,2435.8015000000005,2435.8
321,2439.3915,2439.3915,2439.39
322,2451.9815000000003,2451.9815000000003,2451.98
323,2451.5715000000005,2451.5715000000005,2451.57
324,2455.1615,2455.1615,2455.16
325,2487.6115000000004,2487.6115000000004,2487.61
326,2449.0615000000003,2449.0615000000003,2449.06
327,2456.5415000000003,2456.5415000000003,2456.54
328,2496.1415,2496.1415,2496.14
329,2533.5615000000003,2533.5615000000003,2533.56
330,2478.0015000000003,2478.0015000000003,2478.0
331,2500.4515,2500.4515,2500.45
332,2488.8915,2488.8915,2488.89
333,2613.3315000000002,2613.3315,2613.33
334,2604.7915000000003,2604.7915000000003,2604.79
335,2531.2715000000003,2531.2715000000003,2531.27
336,2535.8115000000003,2535.8115000000003,2535.81
337,2527.1915000000004,2527.1915000000004,2527.19
338,2540.8515,2540.8515,2540.85
339,2572.1615,2572.1615,2572.16
340,2563.6315000000004,2563.6315000000004,2563.63
341,2618.0215000000003,2618.0215000000003,2618.02
342,2627.5515000000005,2627.5515000000005,2627.55
343,2602.0815000000002,2602.0815,2602.08
344,2577.4715,2577.4715,2577.47
345,2628.0015000000003,2628.0015000000003,2628.0
346,2594.5015000000003,2594.5015000000003,2594.5
347,2617.9915,2617.9915,2617.99
348,2642.4715,2642.4715,2642.47
349,2632.0415000000003,2632.0415000000003,2632.04
350,2638.5515000000005,2948.5835000000006,2638.55
351,2665.0615000000003,2665.0615000000003,2665.06
352,2653.3415000000005,2653.3415000000005,2653.34
353,2665.8515,2665.8515,2665.85
354,2710.2215,2710.2215,2710.22
355,2663.6615,2663.6615,2663.66
356,2695.1315000000004,2695.1315000000004,2695.13
357,2678.6015,2678.6015,2678.6
358,2993.0315000000005,2993.0315000000005,2993.03
359,2752.5015000000003,2752.5015000000003,2752.5
360,2705.9615,2705.9615000000003,2705.96
361,2755.3915,2755.3915,2755.39
362,2747.8215000000005,2747.8215000000005,2747.82
363,3654.3015,3654.3015000000005,3654.3
364,2768.8415000000005,2768.8415000000005,2768.84
365,2745.1815,2745.1815,2745.18
366,2748.7315000000003,2748.7315000000003,2748.73
367,2770.2715000000003,2770.2715000000003,2770.27
368,2765.8815000000004,2765.8815000000004,2765.88
369,2842.3615000000004,2842.3615000000004,2842.36
370,2778.8215000000005,2778.8215000000005,2778.82
371,2822.5015000000003,2822.5015000000003,2822.5
372,2799.8915,2799.8915,2799.89
373,2796.4715,2796.4715,2796.47
374,2808.8415000000005,2808.8415000000005,2808.84
375,3645.4015,3645.4015000000004,3645.4
376,2821.8715,2821.8715,2821.87
377,2829.4415000000004,2829.4415000000004,2829.44
378,4600.0015,4600.0015,4600.0
379,2896.5015000000003,2896.5015000000003,2896.5
380,2883.9215000000004,2883.9215000000004,2883.92
381,2860.4115,2860.4115,2860.41
382,2867.0615000000003,2867.0615000000003,2867.06
383,2898.4915,2898.4915,2898.49
384,2938.9515,2938.9515,2938.95
385,2900.4215000000004,2900.4215000000004,2900.42
386,2927.8315000000002,2927.8315,2927.83
387,2897.2915000000003,2897.2915000000003,2897.29
388,3011.7615000000005,3011.7615000000005,3011.76
389,2936.1415,2936.1415,2936.14
390,2935.4315,2935.4315,2935.43
391,2949.0615000000003,2949.0615000000003,2949.06
392,4065.4715,4065.4715,4065.47
393,2968.1115000000004,2968.1115000000004,2968.11
394,2952.6115000000004,2952.6115000000004,2952.61
395,3005.1715000000004,3005.1715000000004,3005.17
396,2965.6815,2965.6815,2965.68
397,2980.2215,2980.2215,2980.22
398,2986.7315000000003,2986.7315000000003,2986.73
399,2998.2215,2998.2215,2998.22
400,3067.6115000000004,3067.6115000000004,3067.61
401,3048.1615,3048.1615,3048.16
402,3012.6115000000004,3012.6115000000004,3012.61
403,3068.0015000000003,3068.0015000000003,3068.0
404,3057.4215000000004,3057.4215000000004,3057.42
405,3039.8015000000005,3039.8015000000005,3039.8
406,3065.3615000000004,3065.3615000000004,3065.36
407,3049.8615000000004,3049.8615000000004,3049.86
408,3083.4415000000004,3083.4415000000004,3083.44
409,3100.0115000000005,3100.0115000000005,3100.01
410,3098.4415000000004,3098.4415000000004,3098.44
411,3092.0215000000003,3092.0215000000003,3092.02
412,3107.5415000000003,3107.5415000000003,3107.54
413,3093.0315000000005,3093.0315000000005,3093.03
414,3104.6415,3104.6415,3104.64
415,3106.0915000000005,3106.0915000000005,3106.09
416,3150.6315000000004,3150.6315000000004,3150.63
417,3133.2415,3133.2415,3133.24
418,3149.7815000000005,3149.7815000000005,3149.78
419,3164.3015000000005,3164.3015000000005,3164.3
420,3154.7815000000005,3154.7815000000005,3154.78
421,3178.2115,3178.2115000000003,3178.21
422,4337.6315,4337.6315,4337.63
423,4447.2915,4447.2915,4447.29
424,3189.7715000000003,3189.7715000000003,3189.77
425,3200.3415000000005,3200.3415000000005,3200.34
426,3207.8015000000005,3207.8015000000005,3207.8
427,3210.3815000000004,3210.3815000000004,3210.38
428,3208.8415000000005,3208.8415000000005,3208.84
429,3223.4215000000004,3223.4215000000004,3223.42
430,3237.8415000000005,3237.8415000000005,3237.84
431,3228.3415000000005,3228.3415000000005,3228.34
432,3235.8215000000005,3235.8215000000005,3235.82
433,3285.1015,3285.1015,3285.1
434,3346.5615000000003,3346.5615000000003,3346.56
435,3261.2515000000003,3261.2515000000003,3261.25
436,3275.7915000000003,3275.7915000000003,3275.79
437,3294.3815000000004,3294.3815000000004,3294.38
438,3287.8115000000003,3287.8115000000003,3287.81
439,3291.2715000000003,3291.2715000000003,3291.27
440,3352.8115000000003,3352.8115000000003,3352.81
441,3313.2115,3313.2115000000003,3313.21
442,3388.6715000000004,3388.6715000000004,3388.67
443,3382.1115000000004,3382.1115000000004,3382.11
444,3324.5515000000005,3324.5515000000005,3324.55
445,3370.0015000000003,3370.0015000000003,3370.0
446,3357.4515,3357.4515,3357.45
447,3379.0015000000003,3379.0015000000003,3379.0
448,3376.4515,3376.4515,3376.45
449,3382.8715,3382.8715,3382.87
450,5971.351500000001,5971.351500000001,5971.35
451,3381.8315000000002,3381.8315,3381.83
452,3409.2915000000003,3409.2915000000003,3409.29
453,3411.8415000000005,3411.8415000000005,3411.84
454,3430.2415,3430.2415,3430.24
455,3424.6515000000004,3424.6515000000004,3424.65
456,3415.1215,3415.1215,3415.12
457,3435.4415000000004,3435.4415000000004,3435.44
458,3539.9615,3539.9615000000003,3539.96
459,3448.5515000000005,3448.5515000000005,3448.55
460,3448.1215,3448.1215,3448.12
461,16139.6715,16139.6715,16139.67
462,3470.1515000000004,3470.1515000000004,3470.15
463,3467.6015,3467.6015,3467.6
464,3497.1915000000004,3497.1915000000004,3497.19
465,3535.7115,3535.7115000000003,3535.71
466,3494.1515000000004,3494.1515000000004,3494.15
467,3511.5315000000005,3511.5315000000005,3511.53
468,3504.8815000000004,3504.8815000000004,3504.88
469,3557.3715,3557.3715,3557.37
470,5263.8115,5263.8115,5263.8099999999995
471,3529.3215000000005,3529.3215000000005,3529.32
472,3555.8215000000005,3555.8215000000005,3555.82
473,3605.4415,3605.4415000000004,3605.44
474,3548.9615,3548.9615000000003,3548.96
475,3558.4015000000004,3558.4015000000004,3558.4
476,3602.7615000000005,3602.7615000000005,3602.76
477,3598.3615000000004,3598.3615000000004,3598.36
478,3593.8215000000005,3593.8215000000005,3593.82
479,3613.2615,3613.2615000000005,3613.26
480,3615.7515000000003,3615.7515000000003,3615.75
481,3602.2415,3602.2415,3602.24
482,3619.8715,3619.8715,3619.87
483,3666.3215,3666.321500000001,3666.32
484,3633.7315000000003,3633.7315,3633.73
485,3671.1615,3671.1615,3671.16
486,3666.6815,3666.6815,3666.68
487,3733.0415000000003,3733.0415,3733.04
488,3746.4015,3746.4015,3746.4
489,3788.9515,3788.9515,3788.95
490,3669.3615,3669.3615,3669.36
491,3729.9515,3729.9515,3729.95
492,3705.5015000000003,3705.5015,3705.5
493,3700.8815,3700.8815,3700.88
494,3740.3415,3740.341500000001,3740.34
495,3709.7815,3709.781500000001,3709.78
496,3734.2315000000003,3734.2315,3734.23
497,3800.7515000000003,3800.7515,3800.75
498,3808.3115000000003,3808.3115,3808.31
499,3752.8015,3752.801500000001,3752.8
500,4105.2915,4105.291499999999,4105.29
501,3754.7015,3754.7015,3754.7
502,3783.3415,3783.341500000001,3783.34
503,3816.7615,3816.761500000001,3816.76
504,3775.1915,3775.1915,3775.19
505,3784.5315,3784.531500000001,3784.53
506,3793.1515,3793.1515,3793.15
507,3814.5715,3814.571500000001,3814.57
508,3808.9215,3808.9215,3808.92
509,3829.4315,3829.4315,3829.43
510,3867.8815,3867.8815,3867.88
511,3854.3315000000002,3854.3315,3854.33
512,3853.7315000000003,3853.7315,3853.73
513,3885.1215,3885.1215,3885.12
514,3847.7915000000003,3847.7915,3847.79
515,3877.3415,3877.341500000001,3877.34
516,3905.9515,3905.9515,3905.95
517,4269.441500000001,4269.4415,4269.4400000000005
518,3888.9515,3888.9515,3888.95
519,3934.4515,3934.4515,3934.45
520,3905.9115,3905.9115,3905.91
521,3918.4615,3918.4615,3918.46
522,3961.0115,3961.011500000001,3961.01
523,3984.4815000000003,3984.4815,3984.48
524,3935.9715,3935.9715,3935.97
525,3940.5315,3940.531500000001,3940.53
526,3961.1515,3961.1515,3961.15
527,3983.6615,3983.6615,3983.66
528,3978.0715,3978.071500000001,3978.07
529,3982.4915,3982.4915,3982.49
530,3969.8715,3969.8715,3969.87
531,4005.1915,4005.1915,4005.19
532,3986.7315000000003,3986.7315,3986.73
533,4002.1215,4002.1215,4002.12
534,4019.6815,4019.6815,4019.68
535,4060.3515,4060.3515,4060.35
536,4893.861500000001,4893.8615,4893.860000000001
537,4053.3015,4053.301500000001,4053.3
538,4048.7615,4048.761500000001,4048.76
539,4046.1015,4046.1015,4046.1
540,4044.4215,4044.4215,4044.42
541,4129.8815,4129.8814999999995,4129.88
542,4071.3515,4071.3515,4071.35
543,4073.7815,4073.781500000001,4073.78
544,4142.4015,4142.4015,4142.4
545,4085.7615,4085.761500000001,4085.76
546,4132.3215,4132.321500000001,4132.32
547,4109.7415,4109.7415,4109.74
548,4147.3315,4147.3315,4147.33
549,4116.8315,4116.8315,4116.83
550,4153.4615,4153.4615,4153.46
551,4148.9415,4148.9415,4148.94
552,4162.4115,4162.4115,4162.41
553,4156.0315,4156.0315,4156.03
554,4169.5515000000005,4169.5515000000005,4169.55
555,4210.0315,4210.0315,4210.03
556,4228.521500000001,4228.521500000001,4228.52
557,4186.9215,4186.9215,4186.92
558,4211.4815,4211.4815,4211.48
559,4205.0815,4205.0815,4205.08
560,4244.4515,4244.4515,4244.45
561,4207.9615,4207.9615,4207.96
562,4236.5315,4236.5315,4236.53
563,4216.0915,4216.0915,4216.09
564,4250.4515,4250.4515,4250.45
565,4253.9915,4289.295500000001,4253.99
566,4281.431500000001,4281.431500000001,4281.43
567,4256.9615,4256.9615,4256.96
568,4260.3815,4260.3815,4260.38
569,4729.721500000001,4729.721500000001,4729.72
570,4343.1115,4343.1115,4343.11
571,4305.5115000000005,4305.5115000000005,4305.51
572,4295.9415,4295.9415,4295.94
573,4290.3315,4290.3315,4290.33
574,4295.9015,4295.9015,4295.9
575,4323.5715,4323.5715,4323.57
576,4324.0815,4324.0815,4324.08
577,4332.4215,4332.4215,4332.42
578,4336.8415,4336.8415,4336.84
579,4369.101500000001,4369.101500000001,4369.1
580,6553.4215,6553.4215,6553.42
581,4568.6315,4568.6315,4568.63
582,4364.0315,4364.0315,4364.03
583,4367.5015,4367.5015,4367.5
584,4419.9915,4419.9915,4419.99
585,4399.3815,4399.3815,4399.38
586,4389.9115,4389.9115,4389.91
587,4429.4515,4429.4515,4429.45
588,4448.891500000001,4448.891500000001,4448.89
589,4480.1915,4480.1915,4480.19
590,4447.6615,4447.6615,4447.66
591,4435.181500000001,4435.181500000001,4435.18
592,4453.6315,4453.6315,4453.63
593,4502.851500000001,4502.851500000001,4502.85
594,4458.1115,4458.1115,4458.11
595,4494.6315,4494.6315,4494.63
596,4474.1715,4474.1715,4474.17
597,4474.641500000001,4474.641500000001,4474.64
598,4476.0715,4476.0715,4476.07
599,4490.4015,4490.4015,4490.4
600,4529.971500000001,4529.971500000001,4529.97
601,4518.4015,4518.4015,4518.4
602,4522.8715,4522.8715,4522.87
603,4521.5115000000005,4521.5115000000005,4521.51
604,4527.891500000001,4527.891500000001,4527.89
605,4545.221500000001,4545.221500000001,4545.22
606,4547.6615,4547.6615,4547.66
607,4546.2915,4546.2915,4546.29
608,5600.7815,5600.7815,5600.78
609,4589.271500000001,4589.271500000001,4589.27
610,4587.771500000001,4587.771500000001,4587.77
611,4574.431500000001,4574.431500000001,4574.43
612,4621.8015000000005,4621.8015000000005,4621.8
613,5741.2015,5741.2015,5741.2
614,4608.7015,4608.7015,4608.7
615,4615.1315,4615.1315,4615.13
616,4668.6315,4668.6315,4668.63
617,4630.1515,4630.1515,4630.15
618,4680.681500000001,4680.681500000001,4680.68
619,6251.1515,6251.1515,6251.15
620,7270.6515,7270.6515,7270.65
621,4649.061500000001,4649.061500000001,4649.06
622,4671.5015,4671.5015,4671.5
623,4674.021500000001,4674.021500000001,4674.02
624,4695.5015,4695.5015,4695.5
625,4716.061500000001,4716.061500000001,4716.06
626,4705.6115,4705.6115,4705.61
627,4710.2115,4710.2115,4710.21
628,4706.8815,4706.8815,4706.88
629,4743.4415,4743.4415,4743.44
630,4766.931500000001,4766.931500000001,4766.93
631,4734.5115000000005,4734.5115000000005,4734.51
632,4750.9015,4750.9015,4750.9
633,4758.4215,4758.4215,4758.42
634,4779.101500000001,4779.101500000001,4779.1
635,4761.6215,4761.6215,4761.62
636,4807.2015,4807.2015,4807.2
637,4806.6315,4806.6315,4806.63
638,6693.3215,6693.3215,6693.32
639,4794.8415,4794.8415,4794.84
640,4796.2615000000005,4796.2615000000005,4796.26
641,5577.681500000001,5577.681500000001,5577.68
642,4853.1915,4853.1915,4853.19
643,4938.681500000001,4938.681500000001,4938.68
644,4828.221500000001,4828.221500000001,4828.22
645,4866.6615,4866.6615,4866.66
646,4849.1115,4849.1115,4849.11
647,4889.7015,4889.7015,4889.7
648,4969.0815,4969.0815,4969.08
649,4893.5415,4893.5415,4893.54
650,4868.851500000001,4868.851500000001,4868.85
651,4910.351500000001,4910.351500000001,4910.35
652,4912.9015,4912.9015,4912.9
653,4921.4115,4921.4115,4921.41
654,4897.9615,4897.9615,4897.96
655,4916.3215,4916.3215,4916.32
656,4919.771500000001,4919.771500000001,4919.77
657,4936.2315,4936.2315,4936.23
658,4939.771500000001,4939.771500000001,4939.77
659,4987.2115,4987.2115,4987.21
660,4972.681500000001,4972.681500000001,4972.68
661,4958.2115,4958.2115,4958.21
662,5001.561500000001,5001.561500000001,5001.56
